date,apr
2021-03-27T00:00:00Z,0.0858173308738447
2021-03-28T00:00:00Z,0.0854349347252694
2021-03-29T00:00:00Z,0.0855090626185510
2021-03-30T00:00:00Z,0.0852829677810535
2021-03-31T00:00:00Z,0.0848565102651652
2021-04-01T00:00:00Z,0.0846072362893020
2021-04-02T00:00:00Z,0.0847129161297812
2021-04-03T00:00:00Z,0.0845101750096384
2021-04-04T00:00:00Z,0.0842639685087294
2021-04-05T00:00:00Z,0.0835115219564235
2021-04-06T00:00:00Z,0.0832018401742342
2021-04-07T00:00:00Z,0.0810861217448384
2021-04-08T00:00:00Z,0.0820487666251904
2021-04-09T00:00:00Z,0.0818122367879017
2021-04-10T00:00:00Z,0.0822369904509554
2021-04-11T00:00:00Z,0.0822940693031354
2021-04-12T00:00:00Z,0.0819912982586050
2021-04-13T00:00:00Z,0.0820528329133226
2021-04-14T00:00:00Z,0.0832434465141955
2021-04-15T00:00:00Z,0.0821224467910439
2021-04-16T00:00:00Z,0.0824083239257020
2021-04-17T00:00:00Z,0.0817696440317554
2021-04-18T00:00:00Z,0.0820405151094210
2021-04-19T00:00:00Z,0.0823478738136525
2021-04-20T00:00:00Z,0.0827453834103441
2021-04-21T00:00:00Z,0.0825941997968971
2021-04-22T00:00:00Z,0.0823412901438672
2021-04-23T00:00:00Z,0.0802271120910962
2021-04-24T00:00:00Z,0.0800957416704774
2021-04-25T00:00:00Z,0.0812121039977302
2021-04-26T00:00:00Z,0.0811258783136483
2021-04-27T00:00:00Z,0.0810097478995925
2021-04-28T00:00:00Z,0.0804543576724808
2021-04-29T00:00:00Z,0.0808975842914143
2021-04-30T00:00:00Z,0.0807763613119580
2021-05-01T00:00:00Z,0.0804556618318624
2021-05-02T00:00:00Z,0.0803721621093360
2021-05-03T00:00:00Z,0.0801382340790233
2021-05-04T00:00:00Z,0.0802493210276805
2021-05-05T00:00:00Z,0.0796577328011788
2021-05-06T00:00:00Z,0.0796016980667290
2021-05-07T00:00:00Z,0.0789069858922516
2021-05-08T00:00:00Z,0.0789757134554714
2021-05-09T00:00:00Z,0.0789841868213971
2021-05-10T00:00:00Z,0.0785141967803812
2021-05-11T00:00:00Z,0.0784225507326004
2021-05-12T00:00:00Z,0.0782627016445509
2021-05-13T00:00:00Z,0.0763062276238346
2021-05-14T00:00:00Z,0.0763940317103359
2021-05-15T00:00:00Z,0.0772399452711240
2021-05-16T00:00:00Z,0.0770964465072110
2021-05-17T00:00:00Z,0.0768578115936762
2021-05-18T00:00:00Z,0.0762453654822199
2021-05-19T00:00:00Z,0.0761452221638316
2021-05-20T00:00:00Z,0.0761227146101875
2021-05-21T00:00:00Z,0.0757497883898192
2021-05-22T00:00:00Z,0.0752098862939416
2021-05-23T00:00:00Z,0.0749162575781316
2021-05-24T00:00:00Z,0.0752110607625325
2021-05-25T00:00:00Z,0.0746966251845277
2021-05-26T00:00:00Z,0.0739537828590127
2021-05-27T00:00:00Z,0.0741814278037874
2021-05-28T00:00:00Z,0.0741531173440382
2021-05-29T00:00:00Z,0.0739046343936328
2021-05-30T00:00:00Z,0.0736670680840325
2021-05-31T00:00:00Z,0.0730646532619930
2021-06-01T00:00:00Z,0.0725231714421611
2021-06-02T00:00:00Z,0.0723117626985960
2021-06-03T00:00:00Z,0.0722122658175306
2021-06-04T00:00:00Z,0.0723223191937074
2021-06-05T00:00:00Z,0.0721982915449246
2021-06-06T00:00:00Z,0.0721866856072159
2021-06-07T00:00:00Z,0.0715982281343918
2021-06-08T00:00:00Z,0.0709602920213626
2021-06-09T00:00:00Z,0.0706554764305133
2021-06-10T00:00:00Z,0.0705246688469599
2021-06-11T00:00:00Z,0.0704043070661407
2021-06-12T00:00:00Z,0.0701450266436997
2021-06-13T00:00:00Z,0.0704887994105390
2021-06-14T00:00:00Z,0.0697481130074017
2021-06-15T00:00:00Z,0.0699774898880896
2021-06-16T00:00:00Z,0.0686260989225401
2021-06-17T00:00:00Z,0.0698937524201833
2021-06-18T00:00:00Z,0.0693888866485291
2021-06-19T00:00:00Z,0.0687830064221366
2021-06-20T00:00:00Z,0.0688685863880022
2021-06-21T00:00:00Z,0.0691111563669295
2021-06-22T00:00:00Z,0.0691163812460260
2021-06-23T00:00:00Z,0.0684820583170097
2021-06-24T00:00:00Z,0.0684709420334960
2021-06-25T00:00:00Z,0.0686034118813511
2021-06-26T00:00:00Z,0.0684500708661096
2021-06-27T00:00:00Z,0.0679517712484068
2021-06-28T00:00:00Z,0.0679053899427879
2021-06-29T00:00:00Z,0.0676224362650625
2021-06-30T00:00:00Z,0.0677390998599550
2021-07-01T00:00:00Z,0.0674277055937802
2021-07-02T00:00:00Z,0.0674088505458735
2021-07-03T00:00:00Z,0.0668279416906346
2021-07-04T00:00:00Z,0.0667484353662843
2021-07-05T00:00:00Z,0.0663978478806831
2021-07-06T00:00:00Z,0.0663179004825099
2021-07-07T00:00:00Z,0.0661643622694379
2021-07-08T00:00:00Z,0.0663163925178791
2021-07-09T00:00:00Z,0.0659555460986563
2021-07-10T00:00:00Z,0.0658886698493740
2021-07-11T00:00:00Z,0.0654589241291149
2021-07-12T00:00:00Z,0.0658087644509322
2021-07-13T00:00:00Z,0.0650193079988199
2021-07-14T00:00:00Z,0.0651460803299268
2021-07-15T00:00:00Z,0.0651152208910667
2021-07-16T00:00:00Z,0.0651351216898822
2021-07-17T00:00:00Z,0.0647691451509528
2021-07-18T00:00:00Z,0.0646476002340418
2021-07-19T00:00:00Z,0.0644805189353844
2021-07-20T00:00:00Z,0.0642059633649824
2021-07-21T00:00:00Z,0.0634844894453487
2021-07-22T00:00:00Z,0.0632894984449372
2021-07-23T00:00:00Z,0.0640874751368036
2021-07-24T00:00:00Z,0.0641953201298309
2021-07-25T00:00:00Z,0.0636520574684631
2021-07-26T00:00:00Z,0.0641046369148770
2021-07-27T00:00:00Z,0.0639945325171522
2021-07-28T00:00:00Z,0.0640330059007258
2021-07-29T00:00:00Z,0.0632199651451684
2021-07-30T00:00:00Z,0.0631706600872869
2021-07-31T00:00:00Z,0.0630936045079910
2021-08-01T00:00:00Z,0.0631461330903682
2021-08-02T00:00:00Z,0.0630032642380455
2021-08-03T00:00:00Z,0.0631548979521840
2021-08-04T00:00:00Z,0.0631056572588013
2021-08-05T00:00:00Z,0.0629281817666834
2021-08-06T00:00:00Z,0.0628612449989423
2021-08-07T00:00:00Z,0.0627223141523301
2021-08-08T00:00:00Z,0.0624921841937961
2021-08-09T00:00:00Z,0.0623585354768488
2021-08-10T00:00:00Z,0.0625861569420878
2021-08-11T00:00:00Z,0.0622681182325464
2021-08-12T00:00:00Z,0.0620453891081033
2021-08-13T00:00:00Z,0.0621894479658864
2021-08-14T00:00:00Z,0.0622139120323802
2021-08-15T00:00:00Z,0.0621775833383652
2021-08-16T00:00:00Z,0.0617983643376278
2021-08-17T00:00:00Z,0.0616825416168238
2021-08-18T00:00:00Z,0.0614765645618144
2021-08-19T00:00:00Z,0.0603961066926347
2021-08-20T00:00:00Z,0.0598591501074446
2021-08-21T00:00:00Z,0.0612385779500961
2021-08-22T00:00:00Z,0.0604865414906710
2021-08-23T00:00:00Z,0.0604870667459698
2021-08-24T00:00:00Z,0.0601979756491373
2021-08-25T00:00:00Z,0.0600499639930500
2021-08-26T00:00:00Z,0.0597823114204946
2021-08-27T00:00:00Z,0.0595077751566124
2021-08-28T00:00:00Z,0.0594048383825606
2021-08-29T00:00:00Z,0.0593881868347674
2021-08-30T00:00:00Z,0.0591260418096621
2021-08-31T00:00:00Z,0.0591960301926669
